,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
49,Beograd-Lazarevac,Beogradska oblast (Grad Beograd),Beograd-Lazarevac,Beogradska oblast (Grad Beograd),2020,383 km2,6787 ha,17.7 %,34 Broj,147 Broj,18862 Broj,56125 Broj,27443 Broj,28682 Broj,0.96 Odnos,1.05 Odnos,4243 Broj,7.6 %,4688 Broj,8.4 %,2295 Broj,4.1 %,45458 Broj,81 %,9538 Broj,17 %,36863 Broj,65.7 %,12340 Broj,22 %,10331 Broj,18.4 %,41.77 Broj,123.7 Indeks,531 Broj,9.46 ‰,945 Broj,16.84 ‰,0 Broj,0 ‰,-414 Broj,-7.38 ‰,56.19 Indeks,1.49 Koeficijent,71.7 Broj,77.2 Broj,52.3 Broj,24.2 Broj,28 Broj,229 Broj,117 Broj,2 Broj,-233 Broj,0 km,0 km,20829 Broj,371 Broj,0 Broj,0 %,0 Broj,0 %,98 Broj,1.7 Broj,63 %,34.4 %
50,Beograd-Mladenovac,Beogradska oblast (Grad Beograd),Beograd-Mladenovac,Beogradska oblast (Grad Beograd),2011,339 km2,2989.45 ha,8.8 %,22 Broj,157 Broj,17512 Broj,53090 Broj,26005 Broj,27085 Broj,0.96 Odnos,1.04 Odnos,3521 Broj,6.6 %,4032 Broj,7.6 %,2358 Broj,4.4 %,43786 Broj,82.5 %,9997 Broj,18.8 %,36592 Broj,68.9 %,11777 Broj,22.2 %,8945 Broj,16.8 %,42.16 Broj,122.9 Indeks,491 Broj,9.25 ‰,769 Broj,14.48 ‰,1 Broj,2 ‰,-278 Broj,-5.24 ‰,63.85 Indeks,1.44 Koeficijent,70.1 Broj,76.1 Broj,45.1 Broj,20.6 Broj,24.4 Broj,223 Broj,70 Broj,3.2 Broj,140 Broj,0 km,0 km,10772 Broj,203 Broj,0 Broj,0 %,0 Broj,0 %,147 Broj,2.8 Broj,62.6 %,30.9 %
51,Beograd-Mladenovac,Beogradska oblast (Grad Beograd),Beograd-Mladenovac,Beogradska oblast (Grad Beograd),2012,339 km2,2989.45 ha,8.8 %,22 Broj,156 Broj,17512 Broj,52964 Broj,25953 Broj,27011 Broj,0.96 Odnos,1.04 Odnos,3549 Broj,6.7 %,3997 Broj,7.5 %,2307 Broj,4.4 %,43710 Broj,82.5 %,9885 Broj,18.7 %,36404 Broj,68.7 %,11669 Broj,22 %,9014 Broj,17 %,42.28 Broj,127.2 Indeks,509 Broj,9.61 ‰,765 Broj,14.44 ‰,5 Broj,9.8 ‰,-256 Broj,-4.83 ‰,66.54 Indeks,1.51 Koeficijent,71.1 Broj,77.1 Broj,45.5 Broj,20.7 Broj,24.8 Broj,263 Broj,93 Broj,2.8 Broj,142 Broj,0 km,0 km,11285 Broj,213 Broj,0 Broj,0 %,0 Broj,0 %,105 Broj,2 Broj,61.6 %,34.5 %
52,Beograd-Mladenovac,Beogradska oblast (Grad Beograd),Beograd-Mladenovac,Beogradska oblast (Grad Beograd),2013,339 km2,2989.45 ha,8.8 %,22 Broj,156 Broj,17512 Broj,52831 Broj,25882 Broj,26949 Broj,0.96 Odnos,1.04 Odnos,3596 Broj,6.8 %,4002 Broj,7.6 %,2223 Broj,4.2 %,43608 Broj,82.5 %,9699 Broj,18.4 %,36053 Broj,68.2 %,11579 Broj,21.9 %,9180 Broj,17.4 %,42.38 Broj,130.9 Indeks,489 Broj,9.26 ‰,779 Broj,14.75 ‰,2 Broj,4.1 ‰,-290 Broj,-5.49 ‰,62.77 Indeks,1.46 Koeficijent,71.3 Broj,77.5 Broj,46.5 Broj,21.1 Broj,25.5 Broj,278 Broj,69 Broj,4 Broj,138 Broj,0 km,0 km,11719 Broj,222 Broj,0 Broj,0 %,0 Broj,0 %,66 Broj,1.2 Broj,61.6 %,34.5 %
53,Beograd-Mladenovac,Beogradska oblast (Grad Beograd),Beograd-Mladenovac,Beogradska oblast (Grad Beograd),2014,339 km2,6865.16 ha,20.3 %,22 Broj,156 Broj,17512 Broj,52715 Broj,25849 Broj,26866 Broj,0.96 Odnos,1.04 Odnos,3653 Broj,6.9 %,4032 Broj,7.6 %,2123 Broj,4 %,43483 Broj,82.5 %,9470 Broj,18 %,35621 Broj,67.6 %,11497 Broj,21.8 %,9409 Broj,17.8 %,42.48 Broj,134.2 Indeks,558 Broj,10.59 ‰,714 Broj,13.54 ‰,0 Broj,0 ‰,-156 Broj,-2.96 ‰,78.15 Indeks,1.69 Koeficijent,72.2 Broj,77.7 Broj,48 Broj,21.6 Broj,26.4 Broj,304 Broj,67 Broj,4.5 Broj,75 Broj,0 km,0 km,11940 Broj,227 Broj,0 Broj,0 %,0 Broj,0 %,52 Broj,1 Broj,61.6 %,34.5 %
54,Beograd-Mladenovac,Beogradska oblast (Grad Beograd),Beograd-Mladenovac,Beogradska oblast (Grad Beograd),2015,339 km2,6865.16 ha,20.3 %,22 Broj,155 Broj,17512 Broj,52591 Broj,25802 Broj,26789 Broj,0.96 Odnos,1.04 Odnos,3698 Broj,7 %,4059 Broj,7.7 %,2059 Broj,3.9 %,43329 Broj,82.4 %,9281 Broj,17.6 %,35124 Broj,66.8 %,11423 Broj,21.7 %,9710 Broj,18.5 %,42.59 Broj,137 Indeks,507 Broj,9.64 ‰,751 Broj,14.28 ‰,2 Broj,3.9 ‰,-244 Broj,-4.64 ‰,67.51 Indeks,1.55 Koeficijent,72.5 Broj,78 Broj,49.7 Broj,22.1 Broj,27.6 Broj,266 Broj,117 Broj,2.3 Broj,77 Broj,0 km,0 km,12333 Broj,235 Broj,0 Broj,0 %,0 Broj,0 %,35 Broj,0.7 Broj,61.6 %,34.5 %
55,Beograd-Mladenovac,Beogradska oblast (Grad Beograd),Beograd-Mladenovac,Beogradska oblast (Grad Beograd),2016,339 km2,6865.16 ha,20.3 %,22 Broj,155 Broj,17512 Broj,52390 Broj,25703 Broj,26687 Broj,0.96 Odnos,1.04 Odnos,3714 Broj,7.1 %,4087 Broj,7.8 %,2006 Broj,3.8 %,43098 Broj,82.3 %,9068 Broj,17.3 %,34579 Broj,66 %,11319 Broj,21.6 %,10010 Broj,19.1 %,42.72 Broj,139.2 Indeks,480 Broj,9.16 ‰,718 Broj,13.7 ‰,4 Broj,8.3 ‰,-238 Broj,-4.54 ‰,66.85 Indeks,1.47 Koeficijent,73.7 Broj,77.8 Broj,51.5 Broj,22.6 Broj,28.9 Broj,256 Broj,67 Broj,3.8 Broj,5 Broj,0 km,0 km,12793 Broj,244 Broj,0 Broj,0 %,0 Broj,0 %,50 Broj,1 Broj,55.5 %,34.5 %
56,Beograd-Mladenovac,Beogradska oblast (Grad Beograd),Beograd-Mladenovac,Beogradska oblast (Grad Beograd),2017,339 km2,6860.1 ha,20.2 %,22 Broj,154 Broj,17512 Broj,52159 Broj,25597 Broj,26562 Broj,0.96 Odnos,1.04 Odnos,3725 Broj,7.1 %,4116 Broj,7.9 %,1989 Broj,3.8 %,42825 Broj,82.1 %,8843 Broj,17 %,33986 Broj,65.2 %,11202 Broj,21.5 %,10332 Broj,19.8 %,42.84 Broj,140.8 Indeks,512 Broj,9.82 ‰,777 Broj,14.9 ‰,2 Broj,3.9 ‰,-265 Broj,-5.08 ‰,65.89 Indeks,1.6 Koeficijent,73.1 Broj,77.7 Broj,53.5 Broj,23.1 Broj,30.4 Broj,268 Broj,152 Broj,1.8 Broj,36 Broj,0 km,0 km,13412 Broj,257 Broj,0 Broj,0 %,0 Broj,0 %,42 Broj,0.8 Broj,55.5 %,34.5 %
57,Beograd-Mladenovac,Beogradska oblast (Grad Beograd),Beograd-Mladenovac,Beogradska oblast (Grad Beograd),2018,339 km2,6860.1 ha,20.2 %,22 Broj,153 Broj,17512 Broj,51889 Broj,25482 Broj,26407 Broj,0.96 Odnos,1.04 Odnos,3725 Broj,7.2 %,4127 Broj,8 %,2012 Broj,3.9 %,42528 Broj,82 %,8667 Broj,16.7 %,33397 Broj,64.4 %,11106 Broj,21.4 %,10640 Broj,20.5 %,42.94 Broj,141.2 Indeks,491 Broj,9.46 ‰,798 Broj,15.38 ‰,1 Broj,2 ‰,-307 Broj,-5.92 ‰,61.53 Indeks,1.55 Koeficijent,73.1 Broj,77.8 Broj,55.4 Broj,23.5 Broj,31.9 Broj,257 Broj,105 Broj,2.4 Broj,-6 Broj,0 km,0 km,13502 Broj,260 Broj,0 Broj,0 %,0 Broj,0 %,125 Broj,2.4 Broj,55.5 %,34.5 %
58,Beograd-Mladenovac,Beogradska oblast (Grad Beograd),Beograd-Mladenovac,Beogradska oblast (Grad Beograd),2019,339 km2,6860.1 ha,20.2 %,22 Broj,152 Broj,17512 Broj,51613 Broj,25344 Broj,26269 Broj,0.96 Odnos,1.04 Odnos,3703 Broj,7.2 %,4127 Broj,8 %,2037 Broj,3.9 %,42242 Broj,81.8 %,8488 Broj,16.4 %,32849 Broj,63.6 %,11008 Broj,21.3 %,10934 Broj,21.2 %,43.08 Broj,142 Indeks,483 Broj,9.36 ‰,733 Broj,14.2 ‰,1 Broj,2.1 ‰,-250 Broj,-4.84 ‰,65.89 Indeks,1.55 Koeficijent,72.8 Broj,77.4 Broj,57.1 Broj,23.8 Broj,33.3 Broj,246 Broj,112 Broj,2.2 Broj,13 Broj,0 km,0 km,14264 Broj,276 Broj,0 Broj,0 %,0 Broj,0 %,162 Broj,3.1 Broj,55.5 %,34.5 %
59,Beograd-Mladenovac,Beogradska oblast (Grad Beograd),Beograd-Mladenovac,Beogradska oblast (Grad Beograd),2020,339 km2,6860.11 ha,20.2 %,22 Broj,151 Broj,17512 Broj,51275 Broj,25161 Broj,26114 Broj,0.96 Odnos,1.04 Odnos,3678 Broj,7.2 %,4142 Broj,8.1 %,2054 Broj,4 %,41895 Broj,81.7 %,8326 Broj,16.2 %,32330 Broj,63.1 %,10877 Broj,21.2 %,11125 Broj,21.7 %,43.09 Broj,142.4 Indeks,505 Broj,9.85 ‰,922 Broj,17.98 ‰,0 Broj,0 ‰,-417 Broj,-8.13 ‰,54.77 Indeks,1.67 Koeficijent,72.3 Broj,77.2 Broj,58.6 Broj,24.2 Broj,34.4 Broj,184 Broj,83 Broj,2.2 Broj,-23 Broj,0 km,0 km,15130 Broj,295 Broj,0 Broj,0 %,0 Broj,0 %,205 Broj,4 Broj,47.9 %,40 %
60,Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),2011,44 km2,102.15 ha,2.3 %,0 Broj,4877 Broj,81073 Broj,214587 Broj,99577 Broj,115010 Broj,0.87 Odnos,1.15 Odnos,14003 Broj,6.5 %,13921 Broj,6.5 %,7610 Broj,3.5 %,181009 Broj,84.4 %,37896 Broj,17.7 %,148825 Broj,69.4 %,51477 Broj,24 %,37838 Broj,17.6 %,42.86 Broj,144.9 Indeks,2233 Broj,10.41 ‰,2666 Broj,12.42 ‰,18 Broj,8.1 ‰,-433 Broj,-2.02 ‰,83.76 Indeks,1.33 Koeficijent,73.9 Broj,78.4 Broj,44.2 Broj,18.8 Broj,25.4 Broj,1370 Broj,538 Broj,2.5 Broj,-235 Broj,0 km,0 km,94690 Broj,441 Broj,0 Broj,0 %,0 Broj,0 %,393 Broj,1.8 Broj,61.2 %,35.8 %
61,Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),2012,41 km2,102.15 ha,2.5 %,0 Broj,5231 Broj,81073 Broj,214467 Broj,99431 Broj,115036 Broj,0.86 Odnos,1.16 Odnos,14397 Broj,6.7 %,14039 Broj,6.5 %,7400 Broj,3.5 %,180547 Broj,84.2 %,36553 Broj,17 %,147525 Broj,68.8 %,51091 Broj,23.8 %,38506 Broj,18 %,42.96 Broj,147.2 Indeks,2363 Broj,11.02 ‰,2683 Broj,12.51 ‰,11 Broj,4.7 ‰,-320 Broj,-1.49 ‰,88.07 Indeks,1.41 Koeficijent,74.2 Broj,78.6 Broj,45.4 Broj,19.3 Broj,26.1 Broj,1258 Broj,272 Broj,4.6 Broj,747 Broj,0 km,0 km,90247 Broj,421 Broj,0 Broj,0 %,0 Broj,0 %,875 Broj,4.1 Broj,55 %,35.8 %
62,Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),2013,41 km2,102.15 ha,2.5 %,0 Broj,5232 Broj,81073 Broj,214511 Broj,99311 Broj,115200 Broj,0.86 Odnos,1.16 Odnos,14814 Broj,6.9 %,14290 Broj,6.7 %,7201 Broj,3.4 %,180093 Broj,84 %,35233 Broj,16.4 %,145968 Broj,68 %,50884 Broj,23.7 %,39439 Broj,18.4 %,43.02 Broj,148.9 Indeks,2284 Broj,10.65 ‰,2715 Broj,12.66 ‰,19 Broj,8.3 ‰,-431 Broj,-2.01 ‰,84.13 Indeks,1.37 Koeficijent,74.2 Broj,78.8 Broj,47 Broj,19.9 Broj,27 Broj,1281 Broj,208 Broj,6.2 Broj,94 Broj,0 km,0 km,87159 Broj,406 Broj,0 Broj,0 %,0 Broj,0 %,1007 Broj,4.7 Broj,55 %,35.8 %
63,Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),2014,41 km2,82.35 ha,2 %,0 Broj,5226 Broj,81073 Broj,214277 Broj,99102 Broj,115175 Broj,0.86 Odnos,1.16 Odnos,15323 Broj,7.2 %,14532 Broj,6.8 %,6951 Broj,3.2 %,179304 Broj,83.7 %,33867 Broj,15.8 %,144004 Broj,67.2 %,50625 Broj,23.6 %,40418 Broj,18.9 %,43.06 Broj,149.8 Indeks,2351 Broj,10.97 ‰,2713 Broj,12.66 ‰,10 Broj,4.3 ‰,-362 Broj,-1.69 ‰,86.66 Indeks,1.43 Koeficijent,74.5 Broj,79.1 Broj,48.8 Broj,20.7 Broj,28.1 Broj,1286 Broj,216 Broj,6 Broj,230 Broj,0 km,0 km,86928 Broj,406 Broj,0 Broj,0 %,0 Broj,0 %,617 Broj,2.9 Broj,55 %,35.8 %
64,Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),2015,41 km2,82.35 ha,2 %,0 Broj,5225 Broj,81073 Broj,214229 Broj,99093 Broj,115136 Broj,0.86 Odnos,1.16 Odnos,15940 Broj,7.4 %,14865 Broj,6.9 %,6727 Broj,3.1 %,178456 Broj,83.3 %,32579 Broj,15.2 %,141858 Broj,66.2 %,50298 Broj,23.5 %,41566 Broj,19.4 %,43.07 Broj,149.6 Indeks,2440 Broj,11.39 ‰,2707 Broj,12.64 ‰,5 Broj,2 ‰,-267 Broj,-1.25 ‰,90.14 Indeks,1.48 Koeficijent,74.9 Broj,79.3 Broj,51 Broj,21.7 Broj,29.3 Broj,1192 Broj,186 Broj,6.4 Broj,303 Broj,0 km,0 km,87691 Broj,409 Broj,0 Broj,0 %,0 Broj,0 %,999 Broj,4.7 Broj,55 %,35.8 %
65,Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),2016,41 km2,82.35 ha,2 %,0 Broj,5223 Broj,81073 Broj,214132 Broj,99065 Broj,115067 Broj,0.86 Odnos,1.16 Odnos,16338 Broj,7.6 %,15194 Broj,7.1 %,6727 Broj,3.1 %,177563 Broj,82.9 %,31729 Broj,14.8 %,140045 Broj,65.4 %,50078 Broj,23.4 %,42555 Broj,19.9 %,43.07 Broj,148.6 Indeks,2233 Broj,10.43 ‰,2748 Broj,12.83 ‰,9 Broj,4 ‰,-515 Broj,-2.41 ‰,81.26 Indeks,1.39 Koeficijent,75.4 Broj,79.4 Broj,52.9 Broj,22.5 Broj,30.4 Broj,1150 Broj,366 Broj,3.1 Broj,284 Broj,0 km,0 km,89985 Broj,420 Broj,0 Broj,0 %,0 Broj,0 %,421 Broj,2 Broj,53.7 %,34.7 %
66,Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),2017,41 km2,83.05 ha,2 %,0 Broj,5219 Broj,81073 Broj,213985 Broj,98997 Broj,114988 Broj,0.86 Odnos,1.16 Odnos,16579 Broj,7.7 %,15515 Broj,7.3 %,6895 Broj,3.2 %,176614 Broj,82.5 %,31121 Broj,14.5 %,138445 Broj,64.7 %,50048 Broj,23.4 %,43446 Broj,20.3 %,43.06 Broj,146.6 Indeks,2384 Broj,11.14 ‰,2774 Broj,12.96 ‰,9 Broj,3.8 ‰,-390 Broj,-1.82 ‰,85.94 Indeks,1.5 Koeficijent,75.5 Broj,79.6 Broj,54.6 Broj,23.2 Broj,31.4 Broj,1134 Broj,219 Broj,5.2 Broj,328 Broj,0 km,0 km,96123 Broj,449 Broj,0 Broj,0 %,0 Broj,0 %,1061 Broj,5 Broj,53.7 %,34.7 %
67,Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),2018,41 km2,83.05 ha,2 %,0 Broj,5213 Broj,81073 Broj,213742 Broj,98863 Broj,114879 Broj,0.86 Odnos,1.16 Odnos,16782 Broj,7.9 %,15947 Broj,7.5 %,7095 Broj,3.3 %,175558 Broj,82.1 %,30443 Broj,14.2 %,136613 Broj,63.9 %,49934 Broj,23.4 %,44400 Broj,20.8 %,43.05 Broj,143.5 Indeks,2248 Broj,10.52 ‰,2806 Broj,13.13 ‰,7 Broj,3.1 ‰,-558 Broj,-2.61 ‰,80.11 Indeks,1.43 Koeficijent,75.4 Broj,79.7 Broj,56.5 Broj,24 Broj,32.5 Broj,1182 Broj,319 Broj,3.7 Broj,134 Broj,0 km,0 km,101183 Broj,473 Broj,0 Broj,0 %,0 Broj,0 %,340 Broj,1.6 Broj,53.7 %,34.7 %
68,Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),2019,41 km2,83.05 ha,2 %,0 Broj,5196 Broj,81073 Broj,213040 Broj,98517 Broj,114523 Broj,0.86 Odnos,1.16 Odnos,16795 Broj,7.9 %,16469 Broj,7.7 %,7207 Broj,3.4 %,174341 Broj,81.8 %,29750 Broj,14 %,134663 Broj,63.2 %,49587 Broj,23.3 %,45113 Broj,21.2 %,43.06 Broj,140.5 Indeks,2288 Broj,10.74 ‰,2754 Broj,12.93 ‰,8 Broj,3.5 ‰,-466 Broj,-2.19 ‰,83.08 Indeks,1.5 Koeficijent,75.5 Broj,80 Broj,58.2 Broj,24.7 Broj,33.5 Broj,1063 Broj,256 Broj,4.2 Broj,-516 Broj,0 km,0 km,107077 Broj,503 Broj,0 Broj,0 %,0 Broj,0 %,544 Broj,2.6 Broj,53.7 %,34.7 %
69,Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),Beograd-Novi Beograd,Beogradska oblast (Grad Beograd),2020,41 km2,83.05 ha,2 %,0 Broj,5166 Broj,81073 Broj,211788 Broj,97872 Broj,113916 Broj,0.86 Odnos,1.16 Odnos,16578 Broj,7.8 %,16977 Broj,8 %,7241 Broj,3.4 %,172827 Broj,81.6 %,29192 Broj,13.8 %,132785 Broj,62.7 %,49183 Broj,23.2 %,45448 Broj,21.5 %,43 Broj,137.8 Indeks,2051 Broj,9.68 ‰,3267 Broj,15.43 ‰,6 Broj,2.9 ‰,-1216 Broj,-5.74 ‰,62.78 Indeks,1.38 Koeficijent,74.9 Broj,79.6 Broj,59.5 Broj,25.3 Broj,34.2 Broj,709 Broj,159 Broj,4.5 Broj,-306 Broj,0 km,0 km,110831 Broj,523 Broj,0 Broj,0 %,0 Broj,0 %,831 Broj,3.9 Broj,36.1 %,38.8 %
70,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Beograd-Obrenovac,Beogradska oblast (Grad Beograd),2011,410 km2,3032.96 ha,7.4 %,29 Broj,177 Broj,23712 Broj,72459 Broj,35772 Broj,36687 Broj,0.98 Odnos,1.03 Odnos,5110 Broj,7.1 %,5820 Broj,8 %,3253 Broj,4.5 %,59124 Broj,81.6 %,13577 Broj,18.7 %,50049 Broj,69.1 %,16296 Broj,22.5 %,11480 Broj,15.8 %,41.32 Broj,110.9 Indeks,716 Broj,9.88 ‰,966 Broj,13.33 ‰,4 Broj,5.6 ‰,-250 Broj,-3.45 ‰,74.12 Indeks,1.51 Koeficijent,70.8 Broj,75.5 Broj,44.8 Broj,21.8 Broj,22.9 Broj,370 Broj,3 Broj,123.3 Broj,384 Broj,0 km,0 km,15863 Broj,219 Broj,0 Broj,0 %,0 Broj,0 %,564 Broj,7.8 Broj,61.7 %,21.8 %
71,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Beograd-Obrenovac,Beogradska oblast (Grad Beograd),2012,410 km2,3032.96 ha,7.4 %,29 Broj,177 Broj,23712 Broj,72621 Broj,35837 Broj,36784 Broj,0.97 Odnos,1.03 Odnos,5101 Broj,7 %,5921 Broj,8.2 %,3142 Broj,4.3 %,59304 Broj,81.7 %,13394 Broj,18.4 %,49963 Broj,68.8 %,16185 Broj,22.3 %,11636 Broj,16 %,41.45 Broj,114.1 Indeks,769 Broj,10.59 ‰,943 Broj,12.99 ‰,9 Broj,11.7 ‰,-174 Broj,-2.4 ‰,81.55 Indeks,1.62 Koeficijent,71.7 Broj,76.1 Broj,45.3 Broj,22.1 Broj,23.3 Broj,411 Broj,4 Broj,102.8 Broj,364 Broj,0 km,0 km,16535 Broj,228 Broj,0 Broj,0 %,0 Broj,0 %,418 Broj,5.8 Broj,58 %,34.5 %
72,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Beograd-Obrenovac,Beogradska oblast (Grad Beograd),2013,410 km2,3032.96 ha,7.4 %,29 Broj,177 Broj,23712 Broj,72683 Broj,35842 Broj,36841 Broj,0.97 Odnos,1.03 Odnos,5170 Broj,7.1 %,5991 Broj,8.2 %,3011 Broj,4.1 %,59332 Broj,81.6 %,13103 Broj,18 %,49608 Broj,68.3 %,16033 Broj,22.1 %,11914 Broj,16.4 %,41.59 Broj,117.7 Indeks,750 Broj,10.32 ‰,960 Broj,13.21 ‰,6 Broj,8 ‰,-210 Broj,-2.89 ‰,78.13 Indeks,1.6 Koeficijent,71.7 Broj,77 Broj,46.5 Broj,22.5 Broj,24 Broj,424 Broj,6 Broj,70.7 Broj,144 Broj,0 km,0 km,17084 Broj,235 Broj,0 Broj,0 %,0 Broj,0 %,44 Broj,0.6 Broj,58 %,34.5 %
73,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Beograd-Obrenovac,Beogradska oblast (Grad Beograd),2014,410 km2,7551.87 ha,18.4 %,29 Broj,177 Broj,23712 Broj,72522 Broj,35753 Broj,36769 Broj,0.97 Odnos,1.03 Odnos,5199 Broj,7.2 %,6010 Broj,8.3 %,2918 Broj,4 %,59172 Broj,81.6 %,12779 Broj,17.6 %,49094 Broj,67.7 %,15874 Broj,21.9 %,12219 Broj,16.8 %,41.73 Broj,121.2 Indeks,717 Broj,9.89 ‰,1035 Broj,14.27 ‰,4 Broj,5.6 ‰,-318 Broj,-4.38 ‰,69.28 Indeks,1.55 Koeficijent,72.1 Broj,77 Broj,47.7 Broj,22.8 Broj,24.9 Broj,345 Broj,27 Broj,12.8 Broj,63 Broj,0 km,0 km,17355 Broj,239 Broj,0 Broj,0 %,0 Broj,0 %,151 Broj,2.1 Broj,58 %,34.5 %
74,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Beograd-Obrenovac,Beogradska oblast (Grad Beograd),2015,410 km2,7551.87 ha,18.4 %,29 Broj,176 Broj,23712 Broj,72323 Broj,35629 Broj,36694 Broj,0.97 Odnos,1.03 Odnos,5182 Broj,7.2 %,6049 Broj,8.4 %,2871 Broj,4 %,58950 Broj,81.5 %,12498 Broj,17.3 %,48514 Broj,67.1 %,15760 Broj,21.8 %,12578 Broj,17.4 %,41.88 Broj,124.4 Indeks,690 Broj,9.54 ‰,994 Broj,13.74 ‰,4 Broj,5.8 ‰,-304 Broj,-4.2 ‰,69.42 Indeks,1.51 Koeficijent,72.3 Broj,77.1 Broj,49.1 Broj,23.2 Broj,25.9 Broj,387 Broj,42 Broj,9.2 Broj,161 Broj,0 km,0 km,17566 Broj,243 Broj,0 Broj,0 %,0 Broj,0 %,109 Broj,1.5 Broj,58 %,34.5 %
