,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
263,Nis-Crveni krst,Nisavska oblast,Niš-Crveni krst,Nišavska oblast,2014,182 km2,3923.68 ha,21.6 %,23 Broj,175 Broj,9912 Broj,31759 Broj,15890 Broj,15869 Broj,1 Odnos,1 Odnos,2167 Broj,6.8 %,2565 Broj,8.1 %,1440 Broj,4.5 %,25987 Broj,81.8 %,5911 Broj,18.6 %,21265 Broj,67 %,6965 Broj,21.9 %,5762 Broj,18.1 %,42.1 Broj,123.7 Indeks,343 Broj,10.8 ‰,488 Broj,15.37 ‰,2 Broj,5.8 ‰,-145 Broj,-4.57 ‰,70.29 Indeks,1.72 Koeficijent,71.7 Broj,76.1 Broj,49.3 Broj,22.3 Broj,27.1 Broj,196 Broj,62 Broj,3.2 Broj,-70 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,10 Broj,0.3 Broj,48 %,28.6 %
264,Nis-Crveni krst,Nisavska oblast,Niš-Crveni krst,Nišavska oblast,2015,182 km2,3923.68 ha,21.6 %,23 Broj,173 Broj,9912 Broj,31510 Broj,15739 Broj,15771 Broj,1 Odnos,1 Odnos,2177 Broj,6.9 %,2555 Broj,8.1 %,1344 Broj,4.3 %,25795 Broj,81.9 %,5795 Broj,18.4 %,20980 Broj,66.6 %,6884 Broj,21.8 %,5798 Broj,18.4 %,42.19 Broj,126.5 Indeks,298 Broj,9.46 ‰,544 Broj,17.26 ‰,6 Broj,20.1 ‰,-246 Broj,-7.81 ‰,54.78 Indeks,1.5 Koeficijent,70.7 Broj,75.5 Broj,50.2 Broj,22.6 Broj,27.6 Broj,174 Broj,51 Broj,3.4 Broj,-38 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,13 Broj,0.4 Broj,48 %,28.6 %
265,Nis-Crveni krst,Nisavska oblast,Niš-Crveni krst,Nišavska oblast,2016,182 km2,3923.68 ha,21.6 %,23 Broj,172 Broj,9912 Broj,31269 Broj,15588 Broj,15681 Broj,0.99 Odnos,1.01 Odnos,2183 Broj,7 %,2516 Broj,8 %,1305 Broj,4.2 %,25613 Broj,81.9 %,5727 Broj,18.3 %,20750 Broj,66.4 %,6805 Broj,21.8 %,5820 Broj,18.6 %,42.25 Broj,128.6 Indeks,312 Broj,9.98 ‰,521 Broj,16.66 ‰,5 Broj,16 ‰,-209 Broj,-6.68 ‰,59.88 Indeks,1.59 Koeficijent,70.3 Broj,75.9 Broj,50.7 Broj,22.6 Broj,28 Broj,211 Broj,38 Broj,5.6 Broj,11 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,8 Broj,0.3 Broj,55 %,19 %
266,Nis-Crveni krst,Nisavska oblast,Niš-Crveni krst,Nišavska oblast,2017,182 km2,4337.47 ha,23.8 %,23 Broj,171 Broj,9912 Broj,31091 Broj,15471 Broj,15620 Broj,0.99 Odnos,1.01 Odnos,2211 Broj,7.1 %,2461 Broj,7.9 %,1285 Broj,4.1 %,25466 Broj,81.9 %,5679 Broj,18.3 %,20574 Broj,66.2 %,6744 Broj,21.7 %,5845 Broj,18.8 %,42.26 Broj,129.4 Indeks,330 Broj,10.61 ‰,528 Broj,16.98 ‰,4 Broj,12.1 ‰,-198 Broj,-6.37 ‰,62.5 Indeks,1.67 Koeficijent,70 Broj,75.9 Broj,51.1 Broj,22.7 Broj,28.4 Broj,196 Broj,43 Broj,4.6 Broj,39 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,15 Broj,0.5 Broj,55 %,19 %
267,Nis-Crveni krst,Nisavska oblast,Niš-Crveni krst,Nišavska oblast,2018,182 km2,4337.47 ha,23.8 %,23 Broj,170 Broj,9912 Broj,30939 Broj,15380 Broj,15559 Broj,0.99 Odnos,1.01 Odnos,2223 Broj,7.2 %,2444 Broj,7.9 %,1266 Broj,4.1 %,25308 Broj,81.8 %,5624 Broj,18.2 %,20372 Broj,65.8 %,6701 Broj,21.7 %,5900 Broj,19.1 %,42.26 Broj,130.3 Indeks,316 Broj,10.21 ‰,505 Broj,16.32 ‰,1 Broj,3.2 ‰,-189 Broj,-6.11 ‰,62.57 Indeks,1.59 Koeficijent,71 Broj,76.4 Broj,51.9 Broj,22.9 Broj,29 Broj,196 Broj,32 Broj,6.1 Broj,46 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,10 Broj,0.3 Broj,55 %,19 %
268,Nis-Crveni krst,Nisavska oblast,Niš-Crveni krst,Nišavska oblast,2019,182 km2,4337.47 ha,23.8 %,23 Broj,169 Broj,9912 Broj,30795 Broj,15282 Broj,15513 Broj,0.99 Odnos,1.02 Odnos,2218 Broj,7.2 %,2438 Broj,7.9 %,1292 Broj,4.2 %,25163 Broj,81.7 %,5563 Broj,18.1 %,20170 Broj,65.5 %,6681 Broj,21.7 %,5969 Broj,19.4 %,42.28 Broj,131 Indeks,316 Broj,10.26 ‰,529 Broj,17.18 ‰,9 Broj,28.5 ‰,-213 Broj,-6.92 ‰,59.74 Indeks,1.61 Koeficijent,71 Broj,75.7 Broj,52.7 Broj,23.1 Broj,29.6 Broj,183 Broj,49 Broj,3.7 Broj,67 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,46 Broj,1.5 Broj,55 %,19 %
269,Nis-Crveni krst,Nisavska oblast,Niš-Crveni krst,Nišavska oblast,2020,182 km2,5315.08 ha,29.2 %,23 Broj,168 Broj,9912 Broj,30575 Broj,15132 Broj,15443 Broj,0.98 Odnos,1.02 Odnos,2195 Broj,7.2 %,2436 Broj,8 %,1305 Broj,4.3 %,24977 Broj,81.7 %,5505 Broj,18 %,19963 Broj,65.3 %,6672 Broj,21.8 %,5981 Broj,19.6 %,42.2 Broj,130.1 Indeks,302 Broj,9.88 ‰,620 Broj,20.28 ‰,4 Broj,13.2 ‰,-318 Broj,-10.4 ‰,48.71 Indeks,1.54 Koeficijent,69.6 Broj,75.2 Broj,53.2 Broj,23.2 Broj,30 Broj,110 Broj,39 Broj,2.8 Broj,23 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,77 Broj,2.5 Broj,50.8 %,38.1 %
270,Nis-Medijana,Nisavska oblast,Niš-Medijana,Nišavska oblast,2011,3 km2,0 ha,0 %,1 Broj,28682 Broj,32190 Broj,86046 Broj,40406 Broj,45640 Broj,0.89 Odnos,1.13 Odnos,5208 Broj,6.1 %,5712 Broj,6.6 %,3508 Broj,4.1 %,72541 Broj,84.3 %,16116 Broj,18.7 %,60026 Broj,69.8 %,20819 Broj,24.2 %,15100 Broj,17.5 %,42.74 Broj,142.5 Indeks,857 Broj,9.96 ‰,1196 Broj,13.9 ‰,9 Broj,10.5 ‰,-339 Broj,-3.94 ‰,71.66 Indeks,1.32 Koeficijent,73 Broj,76.8 Broj,43.3 Broj,18.2 Broj,25.2 Broj,504 Broj,193 Broj,2.6 Broj,71 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,366 Broj,4.3 Broj,61.7 %,22.2 %
271,Nis-Medijana,Nisavska oblast,Niš-Medijana,Nišavska oblast,2012,10 km2,0 ha,0 %,1 Broj,8577 Broj,32190 Broj,85770 Broj,40261 Broj,45509 Broj,0.88 Odnos,1.13 Odnos,5347 Broj,6.2 %,5671 Broj,6.6 %,3337 Broj,3.9 %,72303 Broj,84.3 %,15615 Broj,18.2 %,59438 Broj,69.3 %,20623 Broj,24 %,15314 Broj,17.9 %,42.87 Broj,146.4 Indeks,857 Broj,9.99 ‰,1178 Broj,13.73 ‰,4 Broj,4.7 ‰,-321 Broj,-3.74 ‰,72.75 Indeks,1.33 Koeficijent,73 Broj,77.5 Broj,44.3 Broj,18.5 Broj,25.8 Broj,426 Broj,135 Broj,3.2 Broj,38 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,217 Broj,2.5 Broj,57.7 %,18.5 %
272,Nis-Medijana,Nisavska oblast,Niš-Medijana,Nišavska oblast,2013,10 km2,0 ha,0 %,1 Broj,8561 Broj,32190 Broj,85607 Broj,40170 Broj,45437 Broj,0.88 Odnos,1.13 Odnos,5469 Broj,6.4 %,5686 Broj,6.6 %,3163 Broj,3.7 %,72161 Broj,84.3 %,15056 Broj,17.6 %,58712 Broj,68.6 %,20453 Broj,23.9 %,15740 Broj,18.4 %,43 Broj,150.4 Indeks,868 Broj,10.14 ‰,1094 Broj,12.78 ‰,0 Broj,0 ‰,-226 Broj,-2.64 ‰,79.34 Indeks,1.37 Koeficijent,72.7 Broj,78.4 Broj,45.8 Broj,19 Broj,26.8 Broj,414 Broj,159 Broj,2.6 Broj,181 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,98 Broj,1.1 Broj,57.7 %,18.5 %
273,Nis-Medijana,Nisavska oblast,Niš-Medijana,Nišavska oblast,2014,10 km2,225 ha,22.5 %,1 Broj,8556 Broj,32190 Broj,85555 Broj,40119 Broj,45436 Broj,0.88 Odnos,1.13 Odnos,5567 Broj,6.5 %,5732 Broj,6.7 %,2996 Broj,3.5 %,72086 Broj,84.3 %,14537 Broj,17 %,58078 Broj,67.9 %,20340 Broj,23.8 %,16178 Broj,18.9 %,43.14 Broj,153.5 Indeks,822 Broj,9.61 ‰,1192 Broj,13.93 ‰,6 Broj,7.3 ‰,-370 Broj,-4.32 ‰,68.96 Indeks,1.3 Koeficijent,73.7 Broj,78.4 Broj,47.3 Broj,19.5 Broj,27.9 Broj,456 Broj,159 Broj,2.9 Broj,311 Broj,0 km,0 km,61433 Broj,718 Broj,0 Broj,0 %,0 Broj,0 %,698 Broj,8.2 Broj,57.7 %,18.5 %
274,Nis-Medijana,Nisavska oblast,Niš-Medijana,Nišavska oblast,2015,10 km2,225 ha,22.5 %,1 Broj,8546 Broj,32190 Broj,85463 Broj,40058 Broj,45405 Broj,0.88 Odnos,1.13 Odnos,5712 Broj,6.7 %,5750 Broj,6.7 %,2850 Broj,3.3 %,71906 Broj,84.1 %,14066 Broj,16.5 %,57362 Broj,67.1 %,20173 Broj,23.6 %,16639 Broj,19.5 %,43.25 Broj,155.9 Indeks,824 Broj,9.64 ‰,1167 Broj,13.66 ‰,1 Broj,1.2 ‰,-343 Broj,-4.01 ‰,70.61 Indeks,1.31 Koeficijent,74 Broj,78.8 Broj,49 Broj,20 Broj,29 Broj,491 Broj,164 Broj,3 Broj,218 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,350 Broj,4.1 Broj,57.7 %,18.5 %
275,Nis-Medijana,Nisavska oblast,Niš-Medijana,Nišavska oblast,2016,10 km2,225 ha,22.5 %,1 Broj,8534 Broj,32190 Broj,85340 Broj,39968 Broj,45372 Broj,0.88 Odnos,1.14 Odnos,5834 Broj,6.8 %,5753 Broj,6.7 %,2806 Broj,3.3 %,71660 Broj,84 %,13667 Broj,16 %,56644 Broj,66.4 %,19979 Broj,23.4 %,17109 Broj,20 %,43.36 Broj,157.3 Indeks,857 Broj,10.04 ‰,1125 Broj,13.18 ‰,6 Broj,7 ‰,-268 Broj,-3.14 ‰,76.18 Indeks,1.4 Koeficijent,74.2 Broj,78.9 Broj,50.7 Broj,20.5 Broj,30.2 Broj,515 Broj,115 Broj,4.5 Broj,148 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,205 Broj,2.4 Broj,27 %,37 %
276,Nis-Medijana,Nisavska oblast,Niš-Medijana,Nišavska oblast,2017,10 km2,225 ha,22.5 %,1 Broj,8518 Broj,32190 Broj,85180 Broj,39883 Broj,45297 Broj,0.88 Odnos,1.14 Odnos,5928 Broj,7 %,5777 Broj,6.8 %,2850 Broj,3.3 %,71334 Broj,83.7 %,13297 Broj,15.6 %,55946 Broj,65.7 %,19822 Broj,23.3 %,17529 Broj,20.6 %,43.45 Broj,156.9 Indeks,895 Broj,10.51 ‰,1172 Broj,13.76 ‰,3 Broj,3.4 ‰,-277 Broj,-3.25 ‰,76.37 Indeks,1.48 Koeficijent,74.7 Broj,79.3 Broj,52.3 Broj,20.9 Broj,31.3 Broj,539 Broj,123 Broj,4.4 Broj,77 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,371 Broj,4.4 Broj,27 %,37 %
277,Nis-Medijana,Nisavska oblast,Niš-Medijana,Nišavska oblast,2018,10 km2,225 ha,22.5 %,1 Broj,8501 Broj,32190 Broj,85012 Broj,39813 Broj,45199 Broj,0.88 Odnos,1.14 Odnos,6033 Broj,7.1 %,5860 Broj,6.9 %,2867 Broj,3.4 %,70932 Broj,83.4 %,12929 Broj,15.2 %,55202 Broj,64.9 %,19655 Broj,23.1 %,17917 Broj,21.1 %,43.5 Broj,155 Indeks,921 Broj,10.83 ‰,1200 Broj,14.12 ‰,4 Broj,4.3 ‰,-279 Broj,-3.28 ‰,76.75 Indeks,1.55 Koeficijent,74.9 Broj,79 Broj,54 Broj,21.5 Broj,32.5 Broj,523 Broj,137 Broj,3.8 Broj,144 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,535 Broj,6.3 Broj,27 %,37 %
278,Nis-Medijana,Nisavska oblast,Niš-Medijana,Nišavska oblast,2019,10 km2,225 ha,22.5 %,1 Broj,8488 Broj,32190 Broj,84880 Broj,39768 Broj,45112 Broj,0.88 Odnos,1.13 Odnos,6094 Broj,7.2 %,6020 Broj,7.1 %,2878 Broj,3.4 %,70597 Broj,83.2 %,12662 Broj,14.9 %,54533 Broj,64.2 %,19494 Broj,23 %,18233 Broj,21.5 %,43.54 Broj,152.8 Indeks,905 Broj,10.66 ‰,1201 Broj,14.15 ‰,5 Broj,5.5 ‰,-296 Broj,-3.49 ‰,75.35 Indeks,1.55 Koeficijent,74.8 Broj,78.5 Broj,55.6 Broj,22.2 Broj,33.4 Broj,512 Broj,162 Broj,3.2 Broj,167 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,477 Broj,5.6 Broj,27 %,37 %
279,Nis-Medijana,Nisavska oblast,Niš-Medijana,Nišavska oblast,2020,10 km2,0 ha,0 %,1 Broj,8452 Broj,32190 Broj,84520 Broj,39576 Broj,44944 Broj,0.88 Odnos,1.14 Odnos,6090 Broj,7.2 %,6212 Broj,7.3 %,2848 Broj,3.4 %,70122 Broj,83 %,12426 Broj,14.7 %,53852 Broj,63.7 %,19342 Broj,22.9 %,18366 Broj,21.7 %,43.48 Broj,150 Indeks,837 Broj,9.9 ‰,1506 Broj,17.82 ‰,13 Broj,15.5 ‰,-669 Broj,-7.92 ‰,55.58 Indeks,1.49 Koeficijent,73 Broj,77.7 Broj,56.9 Broj,22.8 Broj,34.1 Broj,381 Broj,182 Broj,2.1 Broj,77 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,411 Broj,4.9 Broj,40.2 %,29.6 %
280,Nis-Niska Banja,Nisavska oblast,Niš-Niška Banja,Nišavska oblast,2011,146 km2,4299.91 ha,29.5 %,18 Broj,101 Broj,5011 Broj,14690 Broj,7421 Broj,7269 Broj,1.02 Odnos,0.98 Odnos,843 Broj,5.7 %,1048 Broj,7.1 %,649 Broj,4.4 %,12319 Broj,83.9 %,2634 Broj,17.9 %,9834 Broj,66.9 %,3173 Broj,21.6 %,2965 Broj,20.2 %,43.67 Broj,149.4 Indeks,108 Broj,7.35 ‰,226 Broj,15.38 ‰,1 Broj,9.3 ‰,-118 Broj,-8.03 ‰,47.79 Indeks,1.24 Koeficijent,73 Broj,77 Broj,49.4 Broj,19.2 Broj,30.2 Broj,64 Broj,6 Broj,10.7 Broj,-6 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,6 Broj,0.4 Broj,65.7 %,15.8 %
281,Nis-Niska Banja,Nisavska oblast,Niš-Niška Banja,Nišavska oblast,2012,146 km2,4299.91 ha,29.5 %,18 Broj,100 Broj,5011 Broj,14606 Broj,7364 Broj,7242 Broj,1.02 Odnos,0.98 Odnos,822 Broj,5.6 %,1036 Broj,7.1 %,626 Broj,4.3 %,12291 Broj,84.2 %,2598 Broj,17.8 %,9781 Broj,67 %,3155 Broj,21.6 %,2967 Broj,20.3 %,43.86 Broj,153.3 Indeks,115 Broj,7.87 ‰,218 Broj,14.93 ‰,2 Broj,17.4 ‰,-103 Broj,-7.05 ‰,52.75 Indeks,1.31 Koeficijent,73.5 Broj,77.5 Broj,49.3 Broj,19 Broj,30.3 Broj,65 Broj,16 Broj,4.1 Broj,60 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,2 Broj,0.1 Broj,67.3 %,31.6 %
282,Nis-Niska Banja,Nisavska oblast,Niš-Niška Banja,Nišavska oblast,2013,146 km2,4299.91 ha,29.5 %,18 Broj,100 Broj,5011 Broj,14552 Broj,7327 Broj,7225 Broj,1.01 Odnos,0.99 Odnos,808 Broj,5.6 %,1021 Broj,7 %,587 Broj,4 %,12297 Broj,84.5 %,2558 Broj,17.6 %,9707 Broj,66.7 %,3150 Broj,21.6 %,3016 Broj,20.7 %,44.08 Broj,158.5 Indeks,114 Broj,7.83 ‰,219 Broj,15.05 ‰,5 Broj,43.9 ‰,-105 Broj,-7.22 ‰,52.05 Indeks,1.3 Koeficijent,72.2 Broj,76.5 Broj,49.9 Broj,18.8 Broj,31.1 Broj,76 Broj,13 Broj,5.8 Broj,39 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,1 Broj,0.1 Broj,67.3 %,31.6 %
283,Nis-Niska Banja,Nisavska oblast,Niš-Niška Banja,Nišavska oblast,2014,146 km2,8432.45 ha,57.8 %,18 Broj,99 Broj,5011 Broj,14482 Broj,7279 Broj,7203 Broj,1.01 Odnos,0.99 Odnos,788 Broj,5.4 %,1006 Broj,6.9 %,555 Broj,3.8 %,12287 Broj,84.8 %,2519 Broj,17.4 %,9619 Broj,66.4 %,3135 Broj,21.6 %,3069 Broj,21.2 %,44.32 Broj,165.9 Indeks,113 Broj,7.8 ‰,211 Broj,14.57 ‰,0 Broj,0 ‰,-98 Broj,-6.77 ‰,53.55 Indeks,1.28 Koeficijent,73.2 Broj,77.3 Broj,50.6 Broj,18.7 Broj,31.9 Broj,82 Broj,22 Broj,3.7 Broj,23 Broj,0 km,0 km,3188 Broj,220 Broj,0 Broj,0 %,0 Broj,0 %,3 Broj,0.2 Broj,67.3 %,31.6 %
284,Nis-Niska Banja,Nisavska oblast,Niš-Niška Banja,Nišavska oblast,2015,146 km2,8432.45 ha,57.8 %,18 Broj,99 Broj,5011 Broj,14419 Broj,7233 Broj,7186 Broj,1.01 Odnos,0.99 Odnos,781 Broj,5.4 %,999 Broj,6.9 %,525 Broj,3.6 %,12263 Broj,85 %,2483 Broj,17.2 %,9539 Broj,66.2 %,3109 Broj,21.6 %,3100 Broj,21.5 %,44.46 Broj,171.1 Indeks,113 Broj,7.84 ‰,228 Broj,15.81 ‰,0 Broj,0 ‰,-115 Broj,-7.98 ‰,49.56 Indeks,1.28 Koeficijent,73.2 Broj,78.3 Broj,51.2 Broj,18.7 Broj,32.5 Broj,67 Broj,22 Broj,3 Broj,66 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,7 Broj,0.5 Broj,67.3 %,31.6 %
285,Nis-Niska Banja,Nisavska oblast,Niš-Niška Banja,Nišavska oblast,2016,146 km2,8432.45 ha,57.8 %,18 Broj,98 Broj,5011 Broj,14342 Broj,7191 Broj,7151 Broj,1.01 Odnos,0.99 Odnos,784 Broj,5.5 %,983 Broj,6.9 %,501 Broj,3.5 %,12204 Broj,85.1 %,2452 Broj,17.1 %,9458 Broj,65.9 %,3072 Broj,21.4 %,3117 Broj,21.7 %,44.57 Broj,174.9 Indeks,113 Broj,7.88 ‰,229 Broj,15.97 ‰,1 Broj,8.8 ‰,-116 Broj,-8.09 ‰,49.34 Indeks,1.3 Koeficijent,74.9 Broj,78.4 Broj,51.6 Broj,18.7 Broj,33 Broj,60 Broj,15 Broj,4 Broj,10 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,5 Broj,0.3 Broj,61.7 %,42.1 %
286,Nis-Niska Banja,Nisavska oblast,Niš-Niška Banja,Nišavska oblast,2017,146 km2,8393.63 ha,57.5 %,18 Broj,98 Broj,5011 Broj,14262 Broj,7147 Broj,7115 Broj,1 Odnos,1 Odnos,780 Broj,5.5 %,953 Broj,6.7 %,505 Broj,3.5 %,12153 Broj,85.2 %,2427 Broj,17 %,9400 Broj,65.9 %,3042 Broj,21.3 %,3129 Broj,21.9 %,44.73 Broj,178.8 Indeks,108 Broj,7.57 ‰,213 Broj,14.93 ‰,0 Broj,0 ‰,-105 Broj,-7.36 ‰,50.7 Indeks,1.22 Koeficijent,74.9 Broj,78.1 Broj,51.7 Broj,18.4 Broj,33.3 Broj,73 Broj,13 Broj,5.6 Broj,51 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,0 Broj,0 Broj,61.7 %,42.1 %
287,Nis-Niska Banja,Nisavska oblast,Niš-Niška Banja,Nišavska oblast,2018,146 km2,8393.63 ha,57.5 %,18 Broj,97 Broj,5011 Broj,14210 Broj,7100 Broj,7110 Broj,1 Odnos,1 Odnos,782 Broj,5.5 %,923 Broj,6.5 %,506 Broj,3.6 %,12123 Broj,85.3 %,2421 Broj,17 %,9342 Broj,65.7 %,3030 Broj,21.3 %,3163 Broj,22.3 %,44.87 Broj,181.3 Indeks,118 Broj,8.3 ‰,225 Broj,15.83 ‰,0 Broj,0 ‰,-107 Broj,-7.53 ‰,52.44 Indeks,1.36 Koeficijent,74.9 Broj,78 Broj,52.1 Broj,18.3 Broj,33.9 Broj,60 Broj,28 Broj,2.1 Broj,58 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,1 Broj,0.1 Broj,61.7 %,42.1 %
288,Nis-Niska Banja,Nisavska oblast,Niš-Niška Banja,Nišavska oblast,2019,146 km2,8393.63 ha,57.5 %,18 Broj,96 Broj,5011 Broj,14088 Broj,7028 Broj,7060 Broj,1 Odnos,1 Odnos,794 Broj,5.6 %,887 Broj,6.3 %,514 Broj,3.6 %,12014 Broj,85.3 %,2384 Broj,16.9 %,9189 Broj,65.2 %,2991 Broj,21.2 %,3218 Broj,22.8 %,45.01 Broj,182.8 Indeks,133 Broj,9.44 ‰,220 Broj,15.62 ‰,2 Broj,15 ‰,-87 Broj,-6.18 ‰,60.45 Indeks,1.51 Koeficijent,73.3 Broj,78.6 Broj,53.3 Broj,18.3 Broj,35 Broj,46 Broj,33 Broj,1.4 Broj,-108 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,3 Broj,0.2 Broj,61.7 %,42.1 %
289,Nis-Niska Banja,Nisavska oblast,Niš-Niška Banja,Nišavska oblast,2020,146 km2,8394.15 ha,57.5 %,18 Broj,95 Broj,5011 Broj,13899 Broj,6923 Broj,6976 Broj,0.99 Odnos,1.01 Odnos,800 Broj,5.8 %,867 Broj,6.2 %,513 Broj,3.7 %,11849 Broj,85.3 %,2310 Broj,16.6 %,8989 Broj,64.7 %,2937 Broj,21.1 %,3243 Broj,23.3 %,45.02 Broj,182.9 Indeks,115 Broj,8.27 ‰,286 Broj,20.58 ‰,1 Broj,8.7 ‰,-171 Broj,-12.3 ‰,40.21 Indeks,1.35 Koeficijent,72 Broj,77.1 Broj,54.6 Broj,18.5 Broj,36.1 Broj,40 Broj,16 Broj,2.5 Broj,-13 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,3 Broj,0.2 Broj,58.6 %,26.3 %
290,Nis-Palilula,Nisavska oblast,Niš-Palilula,Nišavska oblast,2011,124 km2,1719.02 ha,13.9 %,15 Broj,595 Broj,24777 Broj,73825 Broj,36425 Broj,37400 Broj,0.97 Odnos,1.03 Odnos,5034 Broj,6.8 %,5910 Broj,8 %,3481 Broj,4.7 %,60304 Broj,81.7 %,14521 Broj,19.7 %,51581 Broj,69.9 %,17948 Broj,24.3 %,11300 Broj,15.3 %,40.75 Broj,106.7 Indeks,754 Broj,10.21 ‰,854 Broj,11.57 ‰,8 Broj,10.6 ‰,-100 Broj,-1.35 ‰,88.29 Indeks,1.45 Koeficijent,73.4 Broj,77 Broj,43.1 Broj,21.2 Broj,21.9 Broj,351 Broj,106 Broj,3.3 Broj,188 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,220 Broj,3 Broj,56.9 %,16 %
