,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
218,Novi Knezevac,Severnobanatska oblast,Novi Kneževac,Severnobanatska oblast,2019,305 km2,861.16 ha,2.8 %,9 Broj,33 Broj,4279 Broj,10209 Broj,5067 Broj,5142 Broj,0.99 Odnos,1.01 Odnos,658 Broj,6.4 %,840 Broj,8.2 %,441 Broj,4.3 %,8374 Broj,82 %,1685 Broj,16.5 %,6687 Broj,65.5 %,1990 Broj,19.5 %,2024 Broj,19.8 %,43.44 Broj,142.5 Indeks,95 Broj,9.31 ‰,182 Broj,17.83 ‰,0 Broj,0 ‰,-87 Broj,-8.52 ‰,52.2 Indeks,1.73 Koeficijent,68.7 Broj,75 Broj,52.7 Broj,22.4 Broj,30.3 Broj,40 Broj,28 Broj,1.4 Broj,-21 Broj,51.03 km,0.2 km,2696 Broj,264 Broj,4234 Broj,98.9 %,969 Broj,22.6 %,5 Broj,0.5 Broj,63.9 %,32.3 %
219,Novi Knezevac,Severnobanatska oblast,Novi Kneževac,Severnobanatska oblast,2020,305 km2,824.89 ha,2.7 %,9 Broj,33 Broj,4279 Broj,10089 Broj,4995 Broj,5094 Broj,0.98 Odnos,1.02 Odnos,654 Broj,6.5 %,826 Broj,8.2 %,451 Broj,4.5 %,8271 Broj,82 %,1677 Broj,16.6 %,6565 Broj,65.1 %,1989 Broj,19.7 %,2044 Broj,20.3 %,43.42 Broj,143.5 Indeks,89 Broj,8.82 ‰,215 Broj,21.31 ‰,0 Broj,0 ‰,-126 Broj,-12.49 ‰,41.4 Indeks,1.64 Koeficijent,68.2 Broj,75.6 Broj,53.7 Broj,22.5 Broj,31.1 Broj,29 Broj,4 Broj,7.3 Broj,-6 Broj,51.03 km,0.2 km,2755 Broj,273 Broj,4234 Broj,98.9 %,1018 Broj,23.8 %,1 Broj,0.1 Broj,62.8 %,38.7 %
220,Novi Sad - grad,Juznobacka oblast,Novi Sad - grad,Južnobačka oblast,2011,699 km2,4669.89 ha,6.7 %,16 Broj,488 Broj,128876 Broj,341228 Broj,161555 Broj,179673 Broj,0.9 Odnos,1.11 Odnos,25387 Broj,7.4 %,26147 Broj,7.7 %,14369 Broj,4.2 %,279067 Broj,81.8 %,70260 Broj,20.6 %,241769 Broj,70.9 %,88011 Broj,25.8 %,47925 Broj,14 %,39.86 Broj,100.3 Indeks,4154 Broj,12.17 ‰,3750 Broj,10.99 ‰,11 Broj,2.6 ‰,404 Broj,1.18 ‰,110.77 Indeks,1.49 Koeficijent,71.9 Broj,77.7 Broj,41.1 Broj,21.3 Broj,19.8 Broj,2112 Broj,446 Broj,4.7 Broj,1900 Broj,317.64 km,0.5 km,88486 Broj,259 Broj,130002 Broj,100.9 %,115745 Broj,89.8 %,2122 Broj,6.2 Broj,0 %,0 %
221,Novi Sad - grad,Juznobacka oblast,Novi Sad - grad,Južnobačka oblast,2012,699 km2,4669.89 ha,6.7 %,16 Broj,492 Broj,128876 Broj,343647 Broj,162764 Broj,180883 Broj,0.9 Odnos,1.11 Odnos,26121 Broj,7.6 %,26361 Broj,7.7 %,13957 Broj,4.1 %,280753 Broj,81.7 %,68835 Broj,20 %,241939 Broj,70.4 %,88074 Broj,25.6 %,49226 Broj,14.3 %,39.97 Broj,102.7 Indeks,4225 Broj,12.29 ‰,3822 Broj,11.12 ‰,19 Broj,4.5 ‰,403 Broj,1.17 ‰,110.54 Indeks,1.5 Koeficijent,72 Broj,77.4 Broj,42 Broj,21.7 Broj,20.3 Broj,2129 Broj,384 Broj,5.5 Broj,2132 Broj,375.59 km,0.5 km,92674 Broj,270 Broj,130050 Broj,100.9 %,115745 Broj,89.8 %,1288 Broj,3.7 Broj,0 %,0 %
222,Novi Sad - grad,Juznobacka oblast,Novi Sad - grad,Južnobačka oblast,2013,699 km2,4669.89 ha,6.7 %,16 Broj,495 Broj,128876 Broj,346162 Broj,163988 Broj,182174 Broj,0.9 Odnos,1.11 Odnos,26731 Broj,7.7 %,26728 Broj,7.7 %,13638 Broj,3.9 %,282699 Broj,81.7 %,67164 Broj,19.4 %,241788 Broj,69.8 %,88137 Broj,25.5 %,50915 Broj,14.7 %,40.1 Broj,105 Indeks,4183 Broj,12.08 ‰,3645 Broj,10.53 ‰,12 Broj,2.9 ‰,538 Broj,1.55 ‰,114.76 Indeks,1.48 Koeficijent,73 Broj,78.1 Broj,43.2 Broj,22.1 Broj,21.1 Broj,2113 Broj,400 Broj,5.3 Broj,1957 Broj,380.66 km,0.5 km,95797 Broj,277 Broj,131781 Broj,102.3 %,115745 Broj,89.8 %,1222 Broj,3.5 Broj,0 %,0 %
223,Novi Sad - grad,Juznobacka oblast,Novi Sad - grad,Južnobačka oblast,2014,699 km2,5503.98 ha,7.9 %,16 Broj,499 Broj,128876 Broj,348540 Broj,165049 Broj,183491 Broj,0.9 Odnos,1.11 Odnos,27228 Broj,7.8 %,27207 Broj,7.8 %,13196 Broj,3.8 %,284465 Broj,81.6 %,65356 Broj,18.8 %,241448 Broj,69.3 %,88203 Broj,25.3 %,52657 Broj,15.1 %,40.22 Broj,106.9 Indeks,4108 Broj,11.79 ‰,3884 Broj,11.14 ‰,13 Broj,3.2 ‰,224 Broj,0.64 ‰,105.77 Indeks,1.45 Koeficijent,73.3 Broj,78 Broj,44.4 Broj,22.5 Broj,21.8 Broj,2118 Broj,349 Broj,6.1 Broj,2035 Broj,272.71 km,0.4 km,98024 Broj,281 Broj,131781 Broj,102.3 %,115745 Broj,89.8 %,1147 Broj,3.3 Broj,0 %,0 %
224,Novi Sad - grad,Juznobacka oblast,Novi Sad - grad,Južnobačka oblast,2015,699 km2,5503.98 ha,7.9 %,16 Broj,502 Broj,128876 Broj,350930 Broj,166129 Broj,184801 Broj,0.9 Odnos,1.11 Odnos,27760 Broj,7.9 %,27723 Broj,7.9 %,12813 Broj,3.7 %,285960 Broj,81.5 %,63843 Broj,18.2 %,241088 Broj,68.7 %,88297 Broj,25.2 %,54359 Broj,15.5 %,40.33 Broj,108.4 Indeks,4227 Broj,12.05 ‰,3924 Broj,11.18 ‰,14 Broj,3.3 ‰,303 Broj,0.86 ‰,107.72 Indeks,1.49 Koeficijent,73.4 Broj,78.6 Broj,45.6 Broj,23 Broj,22.5 Broj,2083 Broj,547 Broj,3.8 Broj,2219 Broj,272.71 km,0.4 km,100524 Broj,286 Broj,131781 Broj,102.3 %,115745 Broj,89.8 %,705 Broj,2 Broj,0 %,0 %
225,Novi Sad - grad,Juznobacka oblast,Novi Sad - grad,Južnobačka oblast,2016,699 km2,5503.98 ha,7.9 %,16 Broj,506 Broj,128876 Broj,353525 Broj,167414 Broj,186111 Broj,0.9 Odnos,1.11 Odnos,28185 Broj,8 %,28090 Broj,7.9 %,12861 Broj,3.6 %,287608 Broj,81.4 %,62871 Broj,17.8 %,241288 Broj,68.3 %,88496 Broj,25 %,55962 Broj,15.8 %,40.44 Broj,109.8 Indeks,4095 Broj,11.58 ‰,3708 Broj,10.49 ‰,10 Broj,2.4 ‰,387 Broj,1.09 ‰,110.44 Indeks,1.45 Koeficijent,73.7 Broj,78.8 Broj,46.5 Broj,23.3 Broj,23.2 Broj,2084 Broj,536 Broj,3.9 Broj,2282 Broj,263.5 km,0.4 km,104074 Broj,294 Broj,131781 Broj,102.3 %,115745 Broj,89.8 %,1291 Broj,3.7 Broj,0 %,0 %
226,Novi Sad - grad,Juznobacka oblast,Novi Sad - grad,Južnobačka oblast,2017,699 km2,5638.09 ha,8.1 %,16 Broj,509 Broj,128876 Broj,356126 Broj,168693 Broj,187433 Broj,0.9 Odnos,1.11 Odnos,28566 Broj,8 %,28324 Broj,8 %,13163 Broj,3.7 %,289259 Broj,81.2 %,61980 Broj,17.4 %,241625 Broj,67.8 %,88807 Broj,24.9 %,57611 Broj,16.2 %,40.57 Broj,110.4 Indeks,4179 Broj,11.73 ‰,3895 Broj,10.94 ‰,9 Broj,2.2 ‰,284 Broj,0.8 ‰,107.29 Indeks,1.48 Koeficijent,74 Broj,79 Broj,47.4 Broj,23.5 Broj,23.8 Broj,2095 Broj,534 Broj,3.9 Broj,2250 Broj,244.14 km,0.3 km,108938 Broj,306 Broj,131781 Broj,102.3 %,115745 Broj,89.8 %,2440 Broj,6.9 Broj,0 %,0 %
227,Novi Sad - grad,Juznobacka oblast,Novi Sad - grad,Južnobačka oblast,2018,699 km2,5638.09 ha,8.1 %,16 Broj,513 Broj,128876 Broj,358572 Broj,169854 Broj,188718 Broj,0.9 Odnos,1.11 Odnos,28699 Broj,8 %,28786 Broj,8 %,13426 Broj,3.7 %,290826 Broj,81.1 %,60929 Broj,17 %,241605 Broj,67.4 %,89045 Broj,24.8 %,59482 Broj,16.6 %,40.71 Broj,110.7 Indeks,3966 Broj,11.06 ‰,3737 Broj,10.42 ‰,9 Broj,2.3 ‰,229 Broj,0.64 ‰,106.13 Indeks,1.42 Koeficijent,74.4 Broj,79.3 Broj,48.4 Broj,23.8 Broj,24.6 Broj,2382 Broj,589 Broj,4 Broj,2128 Broj,244.14 km,0.3 km,112385 Broj,313 Broj,0 Broj,0 %,0 Broj,0 %,2515 Broj,7 Broj,0 %,0 %
228,Novi Sad - grad,Juznobacka oblast,Novi Sad - grad,Južnobačka oblast,2019,699 km2,5638.09 ha,8.1 %,16 Broj,516 Broj,128876 Broj,360925 Broj,170948 Broj,189977 Broj,0.9 Odnos,1.11 Odnos,28581 Broj,7.9 %,29502 Broj,8.2 %,13699 Broj,3.8 %,292498 Broj,81 %,60080 Broj,16.6 %,241497 Broj,66.9 %,89216 Broj,24.7 %,61345 Broj,17 %,40.86 Broj,111 Indeks,4118 Broj,11.41 ‰,3889 Broj,10.78 ‰,16 Broj,3.9 ‰,229 Broj,0.63 ‰,105.89 Indeks,1.49 Koeficijent,74.3 Broj,79.4 Broj,49.5 Broj,24.1 Broj,25.4 Broj,2137 Broj,704 Broj,3 Broj,2117 Broj,244.14 km,0.3 km,116112 Broj,322 Broj,131781 Broj,102.3 %,123224 Broj,95.6 %,3282 Broj,9.1 Broj,0 %,0 %
229,Novi Sad - grad,Juznobacka oblast,Novi Sad - grad,Južnobačka oblast,2020,699 km2,6410.37 ha,9.2 %,16 Broj,519 Broj,128876 Broj,362675 Broj,171736 Broj,190939 Broj,0.9 Odnos,1.11 Odnos,28540 Broj,7.9 %,30178 Broj,8.3 %,13801 Broj,3.8 %,293650 Broj,81 %,59324 Broj,16.4 %,241214 Broj,66.5 %,89340 Broj,24.6 %,62743 Broj,17.3 %,40.91 Broj,110.8 Indeks,4103 Broj,11.31 ‰,4518 Broj,12.46 ‰,17 Broj,4.1 ‰,-415 Broj,-1.14 ‰,90.81 Indeks,1.5 Koeficijent,73.9 Broj,79.4 Broj,50.4 Broj,24.3 Broj,26 Broj,1483 Broj,498 Broj,3 Broj,1572 Broj,244.14 km,0.3 km,120469 Broj,332 Broj,131781 Broj,102.3 %,123228 Broj,95.6 %,4130 Broj,11.4 Broj,42.9 %,41 %
230,Novi Sad-Novi Sad,Juznobacka oblast,Novi Sad-Novi Sad,Južnobačka oblast,2011,610 km2,2093.92 ha,3.4 %,11 Broj,504 Broj,117325 Broj,307426 Broj,145010 Broj,162416 Broj,0.89 Odnos,1.12 Odnos,23167 Broj,7.5 %,23472 Broj,7.6 %,12826 Broj,4.2 %,251318 Broj,81.7 %,63748 Broj,20.7 %,217882 Broj,70.9 %,80014 Broj,26 %,42905 Broj,14 %,39.72 Broj,99.1 Indeks,3838 Broj,12.48 ‰,3422 Broj,11.13 ‰,11 Broj,2.9 ‰,416 Broj,1.35 ‰,112.16 Indeks,1.5 Koeficijent,71.8 Broj,77.6 Broj,41.1 Broj,21.4 Broj,19.7 Broj,1938 Broj,401 Broj,4.8 Broj,1900 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,2063 Broj,6.7 Broj,60.6 %,29.5 %
231,Novi Sad-Novi Sad,Juznobacka oblast,Novi Sad-Novi Sad,Južnobačka oblast,2012,610 km2,2093.92 ha,3.4 %,11 Broj,508 Broj,117325 Broj,309762 Broj,146174 Broj,163588 Broj,0.89 Odnos,1.12 Odnos,23914 Broj,7.7 %,23686 Broj,7.6 %,12450 Broj,4 %,252880 Broj,81.6 %,62412 Broj,20.1 %,218192 Broj,70.4 %,80119 Broj,25.9 %,43970 Broj,14.2 %,39.81 Broj,101.2 Indeks,3907 Broj,12.61 ‰,3480 Broj,11.23 ‰,18 Broj,4.6 ‰,427 Broj,1.38 ‰,112.27 Indeks,1.52 Koeficijent,72.9 Broj,77.5 Broj,42 Broj,21.8 Broj,20.2 Broj,1936 Broj,358 Broj,5.4 Broj,2071 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,1281 Broj,4.1 Broj,55.4 %,37.2 %
232,Novi Sad-Novi Sad,Juznobacka oblast,Novi Sad-Novi Sad,Južnobačka oblast,2013,610 km2,2093.92 ha,3.4 %,11 Broj,512 Broj,117325 Broj,312246 Broj,147369 Broj,164877 Broj,0.89 Odnos,1.12 Odnos,24561 Broj,7.9 %,24046 Broj,7.7 %,12157 Broj,3.9 %,254722 Broj,81.6 %,60837 Broj,19.5 %,218244 Broj,69.9 %,80268 Broj,25.7 %,45395 Broj,14.5 %,39.92 Broj,103.2 Indeks,3852 Broj,12.34 ‰,3295 Broj,10.55 ‰,11 Broj,2.9 ‰,557 Broj,1.78 ‰,116.9 Indeks,1.48 Koeficijent,72.8 Broj,77.9 Broj,43.1 Broj,22.3 Broj,20.8 Broj,1929 Broj,379 Broj,5.1 Broj,1914 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,1210 Broj,3.9 Broj,55.4 %,37.2 %
233,Novi Sad-Novi Sad,Juznobacka oblast,Novi Sad-Novi Sad,Južnobačka oblast,2014,610 km2,2927.98 ha,4.8 %,11 Broj,516 Broj,117325 Broj,314620 Broj,148434 Broj,166186 Broj,0.89 Odnos,1.12 Odnos,25071 Broj,8 %,24546 Broj,7.8 %,11760 Broj,3.7 %,256412 Broj,81.5 %,59176 Broj,18.8 %,218131 Broj,69.3 %,80425 Broj,25.6 %,46872 Broj,14.9 %,40.03 Broj,104.8 Indeks,3797 Broj,12.07 ‰,3504 Broj,11.14 ‰,12 Broj,3.2 ‰,293 Broj,0.93 ‰,108.36 Indeks,1.46 Koeficijent,73.1 Broj,78.2 Broj,44.2 Broj,22.7 Broj,21.5 Broj,1941 Broj,316 Broj,6.1 Broj,1983 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,1133 Broj,3.6 Broj,55.4 %,37.2 %
234,Novi Sad-Novi Sad,Juznobacka oblast,Novi Sad-Novi Sad,Južnobačka oblast,2015,610 km2,2927.98 ha,4.8 %,11 Broj,520 Broj,117325 Broj,316942 Broj,149478 Broj,167464 Broj,0.89 Odnos,1.12 Odnos,25587 Broj,8.1 %,25078 Broj,7.9 %,11442 Broj,3.6 %,257810 Broj,81.3 %,57803 Broj,18.2 %,217988 Broj,68.8 %,80612 Broj,25.4 %,48289 Broj,15.2 %,40.11 Broj,105.9 Indeks,3892 Broj,12.28 ‰,3601 Broj,11.36 ‰,14 Broj,3.6 ‰,291 Broj,0.92 ‰,108.08 Indeks,1.49 Koeficijent,73.2 Broj,78.5 Broj,45.4 Broj,23.2 Broj,22.2 Broj,1915 Broj,501 Broj,3.8 Broj,2077 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,702 Broj,2.2 Broj,55.4 %,37.2 %
235,Novi Sad-Novi Sad,Juznobacka oblast,Novi Sad-Novi Sad,Južnobačka oblast,2016,610 km2,2927.98 ha,4.8 %,11 Broj,524 Broj,117325 Broj,319484 Broj,150730 Broj,168754 Broj,0.89 Odnos,1.12 Odnos,26001 Broj,8.1 %,25466 Broj,8 %,11505 Broj,3.6 %,259387 Broj,81.2 %,56922 Broj,17.8 %,218399 Broj,68.4 %,80897 Broj,25.3 %,49618 Broj,15.5 %,40.21 Broj,106.9 Indeks,3779 Broj,11.83 ‰,3374 Broj,10.56 ‰,10 Broj,2.6 ‰,405 Broj,1.27 ‰,112 Indeks,1.46 Koeficijent,73.5 Broj,78.7 Broj,46.3 Broj,23.6 Broj,22.7 Broj,1899 Broj,491 Broj,3.9 Broj,2311 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,1264 Broj,4 Broj,55 %,32.1 %
236,Novi Sad-Novi Sad,Juznobacka oblast,Novi Sad-Novi Sad,Južnobačka oblast,2017,610 km2,3217.01 ha,5.3 %,11 Broj,528 Broj,117325 Broj,322071 Broj,152006 Broj,170065 Broj,0.89 Odnos,1.12 Odnos,26373 Broj,8.2 %,25733 Broj,8 %,11810 Broj,3.7 %,260991 Broj,81 %,56153 Broj,17.4 %,218931 Broj,68 %,81284 Broj,25.2 %,51034 Broj,15.8 %,40.32 Broj,107.3 Indeks,3872 Broj,12.02 ‰,3497 Broj,10.86 ‰,9 Broj,2.3 ‰,375 Broj,1.16 ‰,110.72 Indeks,1.49 Koeficijent,73.8 Broj,78.8 Broj,47.1 Broj,23.8 Broj,23.3 Broj,1900 Broj,493 Broj,3.9 Broj,2084 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,2385 Broj,7.4 Broj,55 %,32.1 %
237,Novi Sad-Novi Sad,Juznobacka oblast,Novi Sad-Novi Sad,Južnobačka oblast,2018,610 km2,3217.01 ha,5.3 %,11 Broj,532 Broj,117325 Broj,324422 Broj,153111 Broj,171311 Broj,0.89 Odnos,1.12 Odnos,26505 Broj,8.2 %,26218 Broj,8.1 %,12076 Broj,3.7 %,262458 Broj,80.9 %,55199 Broj,17 %,219055 Broj,67.5 %,81589 Broj,25.1 %,52644 Broj,16.2 %,40.45 Broj,107.4 Indeks,3676 Broj,11.33 ‰,3405 Broj,10.5 ‰,9 Broj,2.4 ‰,271 Broj,0.84 ‰,107.96 Indeks,1.43 Koeficijent,74.2 Broj,79.2 Broj,48.1 Broj,24.1 Broj,24 Broj,2210 Broj,554 Broj,4 Broj,1971 Broj,0 km,0 km,0 Broj,0 Broj,131781 Broj,112.3 %,115745 Broj,98.7 %,2371 Broj,7.3 Broj,55 %,32.1 %
238,Novi Sad-Novi Sad,Juznobacka oblast,Novi Sad-Novi Sad,Južnobačka oblast,2019,610 km2,0 ha,0 %,11 Broj,535 Broj,117325 Broj,326644 Broj,154129 Broj,172515 Broj,0.89 Odnos,1.12 Odnos,26405 Broj,8.1 %,26934 Broj,8.2 %,12334 Broj,3.8 %,263983 Broj,80.8 %,54419 Broj,16.7 %,219125 Broj,67.1 %,81828 Broj,25.1 %,54180 Broj,16.6 %,40.58 Broj,107.4 Indeks,3826 Broj,11.71 ‰,3535 Broj,10.82 ‰,13 Broj,3.4 ‰,291 Broj,0.89 ‰,108.23 Indeks,1.51 Koeficijent,74.1 Broj,79.3 Broj,49.1 Broj,24.3 Broj,24.7 Broj,1959 Broj,664 Broj,3 Broj,1910 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,0 Broj,0 Broj,55 %,32.1 %
239,Novi Sad-Novi Sad,Juznobacka oblast,Novi Sad-Novi Sad,Južnobačka oblast,2020,0 km2,6410.37 ha,0 %,0 Broj,0 Broj,117325 Broj,0 Broj,0 Broj,0 Broj,0 Odnos,0 Odnos,0 Broj,0 %,0 Broj,0 %,0 Broj,0 %,0 Broj,0 %,0 Broj,0 %,0 Broj,0 %,0 Broj,0 %,0 Broj,0 %,0 Broj,0 Indeks,0 Broj,0 ‰,0 Broj,0 ‰,0 Broj,0 ‰,0 Broj,0 ‰,0 Indeks,0 Koeficijent,0 Broj,0 Broj,0 Broj,0 Broj,0 Broj,0 Broj,0 Broj,0 Broj,0 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,0 Broj,0 Broj,0 %,0 %
240,Novi Sad-Petrovaradin,Juznobacka oblast,Novi Sad-Petrovaradin,Južnobačka oblast,2011,89 km2,2575.97 ha,28.9 %,5 Broj,380 Broj,11551 Broj,33802 Broj,16545 Broj,17257 Broj,0.96 Odnos,1.04 Odnos,2220 Broj,6.6 %,2675 Broj,7.9 %,1543 Broj,4.6 %,27749 Broj,82.1 %,6512 Broj,19.3 %,23887 Broj,70.7 %,7997 Broj,23.7 %,5020 Broj,14.9 %,41.1 Broj,111.6 Indeks,316 Broj,9.35 ‰,328 Broj,9.7 ‰,0 Broj,0 ‰,-12 Broj,-0.36 ‰,96.34 Indeks,1.36 Koeficijent,74.9 Broj,79.6 Broj,41.5 Broj,20.5 Broj,21 Broj,174 Broj,45 Broj,3.9 Broj,0 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,59 Broj,1.7 Broj,0 %,0 %
241,Novi Sad-Petrovaradin,Juznobacka oblast,Novi Sad-Petrovaradin,Južnobačka oblast,2012,89 km2,2575.97 ha,28.9 %,5 Broj,381 Broj,11551 Broj,33885 Broj,16590 Broj,17295 Broj,0.96 Odnos,1.04 Odnos,2207 Broj,6.5 %,2675 Broj,7.9 %,1507 Broj,4.4 %,27873 Broj,82.3 %,6423 Broj,19 %,23747 Broj,70.1 %,7955 Broj,23.5 %,5256 Broj,15.5 %,41.38 Broj,116.5 Indeks,318 Broj,9.38 ‰,342 Broj,10.09 ‰,1 Broj,3.1 ‰,-24 Broj,-0.71 ‰,92.98 Indeks,1.36 Koeficijent,74.7 Broj,78.8 Broj,42.7 Broj,20.6 Broj,22.1 Broj,193 Broj,26 Broj,7.4 Broj,61 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,7 Broj,0.2 Broj,0 %,0 %
242,Novi Sad-Petrovaradin,Juznobacka oblast,Novi Sad-Petrovaradin,Južnobačka oblast,2013,89 km2,2575.97 ha,28.9 %,5 Broj,381 Broj,11551 Broj,33916 Broj,16619 Broj,17297 Broj,0.96 Odnos,1.04 Odnos,2170 Broj,6.4 %,2682 Broj,7.9 %,1481 Broj,4.4 %,27977 Broj,82.5 %,6327 Broj,18.7 %,23544 Broj,69.4 %,7869 Broj,23.2 %,5520 Broj,16.3 %,41.69 Broj,121.9 Indeks,331 Broj,9.76 ‰,350 Broj,10.32 ‰,1 Broj,3 ‰,-19 Broj,-0.56 ‰,94.57 Indeks,1.44 Koeficijent,74.6 Broj,79.2 Broj,44.1 Broj,20.6 Broj,23.4 Broj,184 Broj,21 Broj,8.8 Broj,43 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,12 Broj,0.4 Broj,0 %,0 %
243,Novi Sad-Petrovaradin,Juznobacka oblast,Novi Sad-Petrovaradin,Južnobačka oblast,2014,89 km2,2576 ha,28.9 %,5 Broj,381 Broj,11551 Broj,33920 Broj,16615 Broj,17305 Broj,0.96 Odnos,1.04 Odnos,2157 Broj,6.4 %,2661 Broj,7.8 %,1436 Broj,4.2 %,28053 Broj,82.7 %,6180 Broj,18.2 %,23317 Broj,68.7 %,7778 Broj,22.9 %,5785 Broj,17.1 %,42 Broj,127.4 Indeks,311 Broj,9.17 ‰,380 Broj,11.2 ‰,1 Broj,3.2 ‰,-69 Broj,-2.03 ‰,81.84 Indeks,1.36 Koeficijent,73.9 Broj,79.2 Broj,45.5 Broj,20.7 Broj,24.8 Broj,177 Broj,33 Broj,5.4 Broj,52 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,14 Broj,0.4 Broj,0 %,0 %
244,Novi Sad-Petrovaradin,Juznobacka oblast,Novi Sad-Petrovaradin,Južnobačka oblast,2015,89 km2,2576 ha,28.9 %,5 Broj,382 Broj,11551 Broj,33988 Broj,16651 Broj,17337 Broj,0.96 Odnos,1.04 Odnos,2173 Broj,6.4 %,2645 Broj,7.8 %,1371 Broj,4 %,28150 Broj,82.8 %,6040 Broj,17.8 %,23100 Broj,68 %,7685 Broj,22.6 %,6070 Broj,17.9 %,42.3 Broj,133.3 Indeks,335 Broj,9.86 ‰,323 Broj,9.5 ‰,0 Broj,0 ‰,12 Broj,0.35 ‰,103.72 Indeks,1.49 Koeficijent,74.8 Broj,79.8 Broj,47.1 Broj,20.9 Broj,26.3 Broj,168 Broj,46 Broj,3.7 Broj,142 Broj,0 km,0 km,0 Broj,0 Broj,0 Broj,0 %,0 Broj,0 %,3 Broj,0.1 Broj,0 %,0 %
